,broadcast,exp_min,m_code,p_code,p_name,p_group,unit_price,total_price,sales,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,YEAR_DAY,DAY_NAME,DAY_NUM,p_group_code,new_code,no,sales_level,grade,season,timeslot,holiday,sales_group,52_week,brand_name,brand_power,mask_ratio,parcel_ratio
6165,2019-11-17 10:20:00,60.0,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,109800,242824000.0,2212.0,2019,11,17,10,20,0,2019-11-17,Sunday,7,2,7086.0,33841,d,1,3,2,1,5.0,46,한일,20.63216957605985,0.03798,0.26626
6166,2019-11-17 11:20:00,60.0,100483,201460,무이자 클란츠 멀티쿡,주방,60800,222657000.0,3570.0,2019,11,17,11,20,0,2019-11-17,Sunday,7,2,7090.0,33844,e,2,3,2,1,5.0,46,클란츠,41.38770491803279,0.03798,0.26626
6167,2019-11-17 12:20:00,60.0,100074,200199,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,245543000.0,6169.0,2019,11,17,12,20,0,2019-11-17,Sunday,7,4,7080.0,33850,e,2,3,3,1,5.0,46,비버리힐스폴로클럽,58.16717749439002,0.03798,0.26626
6168,2019-11-17 13:20:00,60.0,100445,201368,쿠미투니카 웜 레이시 란쥬패키지,속옷,69900,167025000.0,2389.0,2019,11,17,13,20,0,2019-11-17,Sunday,7,1,7074.0,33853,d,2,3,3,1,5.0,46,쿠미투니카,26.30412787405668,0.03798,0.26626
6169,2019-11-17 14:20:00,60.0,100246,200827,아르테사노 리얼 카이만악어 토트백,잡화,199000,137894000.0,505.0,2019,11,17,14,20,0,2019-11-17,Sunday,7,8,7084.0,33856,a,3,3,3,1,2.0,46,아르테사노,6.544444444444444,0.03798,0.26626
6170,2019-11-17 15:20:00,40.0,100091,200248,(1등급)221L_딤채김치냉장고,가전,899000,210220000.0,234.0,2019,11,17,15,20,0,2019-11-17,Sunday,7,5,7054.0,33865,a,2,3,4,1,4.0,46,딤채,2.1333333333333333,0.03798,0.26626
6171,2019-11-17 16:00:00,20.0,100226,201021,코이모 리빙박스 8종,생활용품,50800,44677000.0,879.0,2019,11,17,16,0,0,2019-11-17,Sunday,7,6,7067.0,33867,b,4,3,4,1,3.0,46,코이모,30.619740914822877,0.03798,0.26626
6172,2019-11-17 16:20:00,52.53333333333333,100492,201486,피시원 국내산 절단 햇 꽃게 2.4kg,농수축,49900,351764000.0,7049.0,2019,11,17,16,20,0,2019-11-17,Sunday,7,3,7061.0,33868,e,1,3,4,1,5.0,46,피시원,52.36806868003642,0.03798,0.26626
6173,2019-11-17 17:20:00,60.0,100167,200589,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),농수축,38900,147866000.0,3801.0,2019,11,17,17,20,0,2019-11-17,Sunday,7,3,7059.0,33871,e,3,3,4,1,4.0,46,유귀열의,52.199793388429754,0.03798,0.26626
6174,2019-11-17 20:20:00,60.0,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,148000,207715000.0,1280.0,2019,11,17,20,20,0,2019-11-17,Sunday,7,2,7088.0,33879,c,1,3,5,1,4.0,46,쿠첸,13.96813730358952,0.03798,0.26626
6175,2019-11-17 21:20:00,60.0,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,337303000.0,239.0,2019,11,17,21,20,0,2019-11-17,Sunday,7,5,7057.0,33891,a,1,3,6,1,4.0,46,LG,3.102464494569758,0.03798,0.26626
6176,2019-11-17 22:20:00,60.0,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,280559000.0,574.0,2019,11,17,22,20,0,2019-11-17,Sunday,7,5,7055.0,33897,b,1,3,6,1,5.0,46,LG,3.102464494569758,0.03798,0.26626
6177,2019-11-17 23:20:00,60.0,100372,201173,(점보특대형)일월 에너지세이브 카페트매트,생활용품,148000,95137000.0,530.0,2019,11,17,23,20,0,2019-11-17,Sunday,7,6,7070.0,33900,b,3,3,6,1,2.0,46,일월,15.792553191489361,0.03798,0.26626
6178,2019-11-18 01:20:00,57.16666666666667,100302,200979,오모떼 모달 웜 이너웨어 6종세트,속옷,49000,38520000.0,786.0,2019,11,18,25,20,0,2019-11-18,Monday,1,1,7105.0,33999,b,4,3,7,0,1.0,47,오모떼,18.293730470048533,0.05942,0.95804
6179,2019-11-18 06:20:00,60.0,100462,201423,크리스티나앤코 이지웨어세트,의류,69000,60479000.0,877.0,2019,11,18,6,20,0,2019-11-18,Monday,1,0,7113.0,33920,b,3,3,1,0,2.0,47,크리스티나앤코,34.18383233532934,0.05942,0.95804
6180,2019-11-18 07:20:00,60.0,100580,201785,셰프웨이 멀티핸즈 IH 프라이팬,주방,49900,65176000.0,1306.0,2019,11,18,7,20,0,2019-11-18,Monday,1,2,7123.0,33923,c,4,3,1,0,4.0,47,셰프웨이,23.575,0.05942,0.95804
6181,2019-11-18 08:20:00,60.0,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,93258000.0,1168.0,2019,11,18,8,20,0,2019-11-18,Monday,1,1,7101.0,33926,c,3,3,1,0,3.0,47,몬테밀라노,25.795587685404467,0.05942,0.95804
6182,2019-11-18 09:20:00,40.0,100195,200655,레이프릴 오가닉 코튼 보정팬티 12종,속옷,39900,96340000.0,2415.0,2019,11,18,9,20,0,2019-11-18,Monday,1,1,7100.0,33929,d,3,3,2,0,5.0,47,레이프릴,29.26057546198716,0.05942,0.95804
6183,2019-11-18 10:00:00,60.0,100756,202208,아가타 올인원 에디션(앵클부츠1종+플랫슈즈1종),잡화,69000,114988000.0,1666.0,2019,11,18,10,0,0,2019-11-18,Monday,1,8,7117.0,33931,d,3,3,2,0,4.0,47,아가타,35.38039562661948,0.05942,0.95804
6184,2019-11-18 11:00:00,80.0,100317,201665,국내산 손질 햇 갑오징어 9팩,농수축,49900,263634000.0,5283.0,2019,11,18,11,0,0,2019-11-18,Monday,1,3,7093.0,33934,e,1,3,2,0,5.0,47,국내산,55.55291405002472,0.05942,0.95804
6185,2019-11-18 12:20:00,60.0,100228,200791,구스터 티포트 1세트,주방,39900,108015000.0,2109.0,2019,11,18,12,20,0,2019-11-18,Monday,1,2,7118.0,33938,d,3,3,3,0,5.0,47,구스터,31.42222222222222,0.05942,0.95804
6186,2019-11-18 13:20:00,40.0,100441,201359,오가닉뷰티 360도 노라인 코튼 브라세트,속옷,59900,53246000.0,889.0,2019,11,18,13,20,0,2019-11-18,Monday,1,1,7108.0,33944,b,3,3,3,0,2.0,47,오가닉뷰티,24.11518771331058,0.05942,0.95804
6187,2019-11-18 14:00:00,40.0,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,190310000.0,3176.0,2019,11,18,14,0,0,2019-11-18,Monday,1,1,7107.0,33946,e,2,3,3,0,5.0,47,란체티,33.01640539555231,0.05942,0.95804
6188,2019-11-18 14:40:00,80.0,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,109800,283010000.0,2577.0,2019,11,18,14,40,0,2019-11-18,Monday,1,2,7120.0,33950,e,1,3,3,0,5.0,47,한일,20.63216957605985,0.05942,0.95804
6189,2019-11-18 16:00:00,40.0,100177,200604,제주갈치고등어구이세트,농수축,39900,41850000.0,1049.0,2019,11,18,16,0,0,2019-11-18,Monday,1,3,7092.0,33954,c,4,3,4,0,1.0,47,제주갈치고등어구이세트,26.225,0.05942,0.95804
6190,2019-11-18 16:40:00,60.0,100698,202063,강원도양구 간편시래기15팩,농수축,30900,173065000.0,5601.0,2019,11,18,16,40,0,2019-11-18,Monday,1,3,7095.0,33956,e,3,3,4,0,5.0,47,강원도양구,69.6875,0.05942,0.95804
6191,2019-11-18 17:40:00,40.0,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,71854000.0,899.0,2019,11,18,17,40,0,2019-11-18,Monday,1,1,7103.0,33959,b,3,3,4,0,2.0,47,몬테밀라노,25.795587685404467,0.05942,0.95804
6192,2019-11-18 18:20:00,40.0,100408,201295,무이자 센스락무선진공포장기,주방,90800,53591000.0,577.0,2019,11,18,18,20,0,2019-11-18,Monday,1,2,7122.0,33961,b,3,3,5,0,1.0,47,센스락무선진공포장기,10.371155885471897,0.05942,0.95804
6193,2019-11-18 19:00:00,80.0,100327,201032,[VONIN]보닌 남성기초세트,이미용,54000,278083000.0,5150.0,2019,11,18,19,0,0,2019-11-18,Monday,1,4,7115.0,33965,e,1,3,5,0,5.0,47,VONIN,59.15060975609756,0.05942,0.95804
6194,2019-11-18 21:20:00,80.0,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,198000,376183000.0,1784.0,2019,11,18,21,20,0,2019-11-18,Monday,1,2,7125.0,33972,d,1,3,6,0,5.0,47,쿠쿠,12.031490384615385,0.05942,0.95804
6195,2019-11-18 22:40:00,60.0,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,158184000.0,529.0,2019,11,18,22,40,0,2019-11-18,Monday,1,0,7111.0,33988,b,2,3,6,0,1.0,47,헤스티지,9.727497065816005,0.05942,0.95804
6196,2019-11-18 23:40:00,40.0,100043,200119,알렉스하운드 양모 퀼팅 패딩 자켓,의류,29900,51606000.0,1004.0,2019,11,18,23,40,0,2019-11-18,Monday,1,0,7109.0,33991,c,4,3,6,0,2.0,47,알렉스하운드,34.1344537815126,0.05942,0.95804
6197,2019-11-19 00:20:00,60.0,100625,201929,[2세트] 중외신약 빠르카 통증패치,생활용품,39900,67472000.0,1212.0,2019,11,19,24,20,0,2019-11-19,Tuesday,2,6,7144.0,34108,c,4,3,7,0,4.0,47,중외신약,20.41,0.06331,1.42341
6198,2019-11-19 01:20:00,37.16666666666667,100824,202426,프리미엄 클린샤워,이미용,49900,29075000.0,582.0,2019,11,19,25,20,0,2019-11-19,Tuesday,2,4,7157.0,34114,b,4,3,7,0,1.0,47,프리미엄,17.489523438261376,0.06331,1.42341
6199,2019-11-19 02:00:00,20.0,100539,201619,"[광동제약] 석류 100, 총 5박스",건강기능,79900,8887000.0,111.0,2019,11,19,26,0,0,2019-11-19,Tuesday,2,7,7133.0,34116,a,4,3,7,0,1.0,47,광동제약,19.220454545454544,0.06331,1.42341
6200,2019-11-19 06:20:00,60.0,100338,201053,스튜디오럭스 밴딩팬츠 4종,의류,49000,92008000.0,1877.0,2019,11,19,6,20,0,2019-11-19,Tuesday,2,0,7155.0,34002,d,3,3,1,0,4.0,47,스튜디오럭스,30.66376811594203,0.06331,1.42341
6201,2019-11-19 07:20:00,60.0,100405,201290,란체티 남성 융기모 히팅 동내의 패키지,속옷,59900,112643000.0,1880.0,2019,11,19,7,20,0,2019-11-19,Tuesday,2,1,7148.0,34005,d,3,3,1,0,4.0,47,란체티,33.01640539555231,0.06331,1.42341
6202,2019-11-19 08:20:00,60.0,100057,200144,뉴트리원 다이어트 구미 시즌2,건강기능,79000,51381000.0,651.0,2019,11,19,8,20,0,2019-11-19,Tuesday,2,7,7131.0,34011,b,4,3,1,0,2.0,47,뉴트리원,28.544,0.06331,1.42341
6203,2019-11-19 09:20:00,80.0,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,284570000.0,4750.0,2019,11,19,9,20,0,2019-11-19,Tuesday,2,0,7153.0,34014,e,1,3,2,0,5.0,47,K-SWISS,29.84625104524761,0.06331,1.42341
6204,2019-11-19 10:40:00,40.0,100656,201984,노와 멀티 만능 다지기 1+1세트,주방,39800,84931000.0,1687.0,2019,11,19,10,40,0,2019-11-19,Tuesday,2,2,7162.0,34022,d,4,3,2,0,5.0,47,노와,24.162857142857142,0.06331,1.42341
6205,2019-11-19 11:20:00,60.0,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,148151000.0,2650.0,2019,11,19,11,20,0,2019-11-19,Tuesday,2,3,7134.0,34026,e,3,3,2,0,3.0,47,임성근의,42.25204081632653,0.06331,1.42341
6206,2019-11-19 13:20:00,60.0,100143,200396,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),침구,59900,110848000.0,1526.0,2019,11,19,13,20,0,2019-11-19,Tuesday,2,11,7164.0,34030,c,3,3,3,0,3.0,47,보몽드,28.595625078950693,0.06331,1.42341
6207,2019-11-19 14:20:00,60.0,100288,200921,히트융 극세사 퍼융기모 남성 동내의 패키지,속옷,69900,160821000.0,2301.0,2019,11,19,14,20,0,2019-11-19,Tuesday,2,1,7146.0,34042,d,2,3,3,0,5.0,47,히트융,32.092141928292776,0.06331,1.42341
6208,2019-11-19 15:20:00,60.0,100448,201378,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,148000,135754000.0,834.0,2019,11,19,15,20,0,2019-11-19,Tuesday,2,2,7158.0,34048,b,2,3,4,0,2.0,47,쿠첸,13.96813730358952,0.06331,1.42341
6209,2019-11-19 16:20:00,60.0,100828,202432,국내산 손질 피꼬막 23팩,농수축,41900,122770000.0,2931.0,2019,11,19,16,20,0,2019-11-19,Tuesday,2,3,7139.0,34060,e,3,3,4,0,3.0,47,국내산,55.55291405002472,0.06331,1.42341
6210,2019-11-19 17:20:00,40.0,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,79127000.0,1416.0,2019,11,19,17,20,0,2019-11-19,Tuesday,2,3,7136.0,34063,c,3,3,4,0,1.0,47,임성근의,42.25204081632653,0.06331,1.42341
6211,2019-11-19 18:00:00,40.0,100128,200338,뱅뱅 남성 구스다운 2종(ARS),의류,89000,55597000.0,624.0,2019,11,19,18,0,0,2019-11-19,Tuesday,2,0,7152.0,34065,b,3,3,5,0,2.0,47,뱅뱅,24.576030927835053,0.06331,1.42341
6212,2019-11-19 18:40:00,40.0,100523,201590,현대어찬 손질갈치,농수축,36900,87317000.0,2366.0,2019,11,19,18,40,0,2019-11-19,Tuesday,2,3,7137.0,34073,d,4,3,5,0,2.0,47,현대어찬,60.06847826086957,0.06331,1.42341
6213,2019-11-19 19:20:00,60.0,100483,201460,무이자 클란츠 멀티쿡,주방,60800,172186000.0,2765.0,2019,11,19,19,20,0,2019-11-19,Tuesday,2,2,7160.0,34075,e,3,3,5,0,5.0,47,클란츠,41.38770491803279,0.06331,1.42341
6214,2019-11-19 20:20:00,60.0,100150,200427,LG전자 통돌이 세탁기 TR14WK1(화이트),가전,489000,305747000.0,625.0,2019,11,19,20,20,0,2019-11-19,Tuesday,2,5,7129.0,34081,b,1,3,5,0,5.0,47,LG,3.102464494569758,0.06331,1.42341
6215,2019-11-19 21:20:00,60.0,100148,200505,일시불 LG 울트라HD TV 55UM7900BNA,가전,1200000,278834000.0,157.0,2019,11,19,21,20,0,2019-11-19,Tuesday,2,5,7127.0,34084,a,2,3,6,0,4.0,47,LG,3.102464494569758,0.06331,1.42341
6216,2019-11-19 23:20:00,60.0,100414,201313,코몽트 기모 웜웨어 4종,속옷,49900,83452000.0,1673.0,2019,11,19,23,20,0,2019-11-19,Tuesday,2,1,7150.0,34105,d,4,3,6,0,4.0,47,코몽트,39.833333333333336,0.06331,1.42341
6217,2019-11-20 01:20:00,57.16666666666667,100118,200320,미바 이온칼슘 파운데이션 더블쿠션 RX,이미용,69900,45909000.0,656.0,2019,11,20,25,20,0,2019-11-20,Wednesday,3,4,7186.0,34212,b,4,3,7,0,1.0,47,미바,20.264722378014582,0.06044,1.25814
6218,2019-11-20 06:20:00,40.0,100568,201668,코지마 손목형 자동전자 혈압계 CBP-160,생활용품,59000,23883000.0,405.0,2019,11,20,6,20,0,2019-11-20,Wednesday,3,6,7179.0,34117,a,4,3,1,0,1.0,47,코지마,8.53592561284869,0.06044,1.25814
6219,2019-11-20 07:00:00,60.0,100757,202209,아가타 윈터 에디션(부츠1종+소프트퍼슈즈1종),잡화,69000,121171000.0,1756.0,2019,11,20,7,0,0,2019-11-20,Wednesday,3,8,7195.0,34119,d,3,3,1,0,4.0,47,아가타,35.38039562661948,0.06044,1.25814
6220,2019-11-20 08:00:00,60.0,100632,201942,오렐리안 히트모 스킨컬렉션 기모런닝 패키지,속옷,39900,112606000.0,2823.0,2019,11,20,8,0,0,2019-11-20,Wednesday,3,1,7181.0,34122,e,4,3,1,0,5.0,47,오렐리안,18.249825783972128,0.06044,1.25814
6221,2019-11-20 09:00:00,80.0,100247,200828,네오젠 에이지큐어 원미닛 링클 리프트,이미용,59900,161144000.0,2690.0,2019,11,20,9,0,0,2019-11-20,Wednesday,3,4,7188.0,34125,e,3,3,2,0,4.0,47,네오젠,34.00865384615385,0.06044,1.25814
6222,2019-11-20 10:20:00,60.0,100029,200043,테팔 에어포스 라이트 무선 청소기,생활용품,119000,125308000.0,1053.0,2019,11,20,10,20,0,2019-11-20,Wednesday,3,6,7175.0,34129,c,2,3,2,0,4.0,47,테팔,18.95138888888889,0.06044,1.25814
6223,2019-11-20 11:20:00,60.0,100477,201449,파뷔에 스페셜 디너세트,주방,129000,106066000.0,822.0,2019,11,20,11,20,0,2019-11-20,Wednesday,3,2,7197.0,34132,b,3,3,2,0,2.0,47,파뷔에,31.844160583941605,0.06044,1.25814
6224,2019-11-20 13:20:00,60.0,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000,138407000.0,2347.0,2019,11,20,13,20,0,2019-11-20,Wednesday,3,4,7192.0,34138,d,2,3,3,0,3.0,47,참존,39.44326241134752,0.06044,1.25814
6225,2019-11-20 14:20:00,40.0,100474,201444,무이자 파뷔에 항균 뱀부 식기건조대,주방,64800,44132000.0,661.0,2019,11,20,14,20,0,2019-11-20,Wednesday,3,2,7196.0,34141,b,4,3,3,0,2.0,47,파뷔에,31.844160583941605,0.06044,1.25814
6226,2019-11-20 15:00:00,40.0,100277,200902,몬테밀라노 웜기모 치마레깅스 4종,속옷,79900,59666000.0,747.0,2019,11,20,15,0,0,2019-11-20,Wednesday,3,1,7180.0,34145,b,3,3,4,0,1.0,47,몬테밀라노,25.795587685404467,0.06044,1.25814
6227,2019-11-20 15:40:00,40.0,100332,201040,실크테라피 오리지널 에센스 패키지,이미용,69900,86440000.0,1237.0,2019,11,20,15,40,0,2019-11-20,Wednesday,3,4,7190.0,34147,c,3,3,4,0,2.0,47,실크테라피,24.381949811517167,0.06044,1.25814
6228,2019-11-20 16:20:00,40.0,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900,77625000.0,2359.0,2019,11,20,16,20,0,2019-11-20,Wednesday,3,3,7170.0,34149,d,4,3,4,0,2.0,47,옛날,61.098697839597506,0.06044,1.25814
6229,2019-11-20 17:00:00,60.0,100390,201262,[RYN] 린 남성 다이얼락 히트 웜 퍼 방한화 2종,잡화,59000,158006000.0,2677.0,2019,11,20,17,0,0,2019-11-20,Wednesday,3,8,7194.0,34151,e,3,3,4,0,5.0,47,RYN,42.49583333333333,0.06044,1.25814
6230,2019-11-20 18:00:00,80.0,100253,200864,안동간고등어 20팩,농수축,30900,171126000.0,5538.0,2019,11,20,18,0,0,2019-11-20,Wednesday,3,3,7168.0,34157,e,3,3,5,0,5.0,47,안동간고등어,73.23349056603773,0.06044,1.25814
6231,2019-11-20 19:20:00,60.0,100107,200298,르까프 남성 핫멜트 덕다운 트랙 3종,의류,139000,199980000.0,1439.0,2019,11,20,19,20,0,2019-11-20,Wednesday,3,0,7182.0,34161,c,1,3,5,0,3.0,47,르까프,19.56,0.06044,1.25814
6232,2019-11-20 20:20:00,60.0,100136,200367,1+1보국미니히터(화이트+화이트 )BKH-1083P+BKH-1083P,생활용품,59000,78727000.0,978.0,2019,11,20,20,20,0,2019-11-20,Wednesday,3,6,7177.0,34167,b,3,3,5,0,3.0,47,보국미니히터,13.55,0.06044,1.25814
6233,2019-11-20 21:20:00,60.0,100074,200199,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,228821000.0,5749.0,2019,11,20,21,20,0,2019-11-20,Wednesday,3,4,7184.0,34176,e,2,3,6,0,5.0,47,비버리힐스폴로클럽,58.16717749439002,0.06044,1.25814
6234,2019-11-20 22:20:00,60.0,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,198000,149028000.0,707.0,2019,11,20,22,20,0,2019-11-20,Wednesday,3,2,7199.0,34179,b,2,3,6,0,2.0,47,쿠쿠,12.031490384615385,0.06044,1.25814
6235,2019-11-20 23:20:00,60.0,100373,201196,(일)장수흙침대 싱글,가구,1120000,172488000.0,130.0,2019,11,20,23,20,0,2019-11-20,Wednesday,3,10,7166.0,34191,a,2,3,6,0,1.0,47,장수흙침대,1.8916666666666666,0.06044,1.25814
6236,2019-11-21 00:20:00,60.0,100575,201778,초특가 무이자 삼성 UHD TVUN75RU7150FXKR,가전,1050000,113866000.0,71.0,2019,11,21,24,20,0,2019-11-21,Thursday,4,5,7205.0,34308,a,3,3,7,0,1.0,47,삼성,2.1357142857142857,0.05306,1.1693
6237,2019-11-21 01:20:00,57.18333333333333,100418,201323,코몽트 덤블 플리스 자켓 2종,의류,49900,69139000.0,1386.0,2019,11,21,25,20,0,2019-11-21,Thursday,4,0,7231.0,34326,c,4,3,7,0,3.0,47,코몽트,59.59726022030544,0.05306,1.1693
6238,2019-11-21 06:20:00,60.0,100340,201057,스튜디오럭스 후드롱구스다운코트,의류,59000,74282000.0,1259.0,2019,11,21,6,20,0,2019-11-21,Thursday,4,0,7229.0,34215,c,4,3,1,0,3.0,47,스튜디오럭스,30.66376811594203,0.05306,1.1693
6239,2019-11-21 07:20:00,60.0,100562,201659,무농약레드비트즙 90봉,건강기능,39900,103724000.0,2600.0,2019,11,21,7,20,0,2019-11-21,Thursday,4,7,7207.0,34218,e,4,3,1,0,5.0,47,무농약레드비트즙,42.71666666666667,0.05306,1.1693
6240,2019-11-21 08:20:00,60.0,100668,202010,초특가 히팅맘 스마트 리모컨 히터 1+1,생활용품,39800,67510000.0,1124.0,2019,11,21,8,20,0,2019-11-21,Thursday,4,6,7219.0,34221,c,4,3,1,0,4.0,47,히팅맘,18.733333333333334,0.05306,1.1693
6241,2019-11-21 09:20:00,60.0,100034,200055,레노마 여성 양가죽/양모 장갑 2종,잡화,69000,57018000.0,826.0,2019,11,21,9,20,0,2019-11-21,Thursday,4,8,7233.0,34227,b,3,3,2,0,2.0,47,레노마,25.609892673821744,0.05306,1.1693
6242,2019-11-21 10:20:00,60.0,100271,200897,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,의류,299000,126887000.0,424.0,2019,11,21,10,20,0,2019-11-21,Thursday,4,0,7227.0,34233,a,3,3,2,0,1.0,47,헤스티지,9.727497065816005,0.05306,1.1693
6243,2019-11-21 11:20:00,60.0,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900,125670000.0,2248.0,2019,11,21,11,20,0,2019-11-21,Thursday,4,3,7209.0,34236,d,3,3,2,0,2.0,47,임성근의,42.25204081632653,0.05306,1.1693
6244,2019-11-21 12:20:00,60.0,100143,200396,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),침구,59900,122006000.0,1638.0,2019,11,21,12,20,0,2019-11-21,Thursday,4,11,7239.0,34239,d,3,3,3,0,3.0,47,보몽드,28.595625078950693,0.05306,1.1693
6245,2019-11-21 13:20:00,60.0,100793,202356,[12.5m x 3롤]월시스 스티커식 실크벽지,생활용품,39800,85269000.0,1177.0,2019,11,21,13,20,0,2019-11-21,Thursday,4,6,7221.0,34251,c,3,3,3,0,4.0,47,월시스,20.041666666666668,0.05306,1.1693
6246,2019-11-21 14:20:00,60.0,100240,200813,키친아트 김장용 대용량 스텐용기,주방,119000,68529000.0,577.0,2019,11,21,14,20,0,2019-11-21,Thursday,4,2,7235.0,34260,b,3,3,3,0,1.0,47,키친아트,13.440196078431372,0.05306,1.1693
6247,2019-11-21 15:20:00,60.0,100255,200869,한일 대용량 스텐 분쇄믹서기,주방,109800,147773000.0,1346.0,2019,11,21,15,20,0,2019-11-21,Thursday,4,2,7237.0,34266,c,2,3,4,0,4.0,47,한일,20.63216957605985,0.05306,1.1693
6248,2019-11-21 16:20:00,60.0,100833,202450,제주바다 7분 손질문어,농수축,49900,84108000.0,1686.0,2019,11,21,16,20,0,2019-11-21,Thursday,4,3,7215.0,34269,d,4,3,4,0,1.0,47,제주바다,34.51713395638629,0.05306,1.1693
6249,2019-11-21 17:20:00,60.0,100522,201589,오세득 본 갈비탕,농수축,61900,103818000.0,1676.0,2019,11,21,17,20,0,2019-11-21,Thursday,4,3,7211.0,34272,d,3,3,4,0,1.0,47,오세득,32.36818181818182,0.05306,1.1693
6250,2019-11-21 18:20:00,60.0,100705,202070,김정배 명인 젓갈세트 8통,농수축,39900,122110000.0,3060.0,2019,11,21,18,20,0,2019-11-21,Thursday,4,3,7213.0,34275,e,3,3,5,0,3.0,47,김정배,56.17857142857143,0.05306,1.1693
6251,2019-11-21 19:20:00,60.0,100834,202451,리복 남성 스피드윅 웜웨어 4종 패키지,속옷,59000,79675000.0,1351.0,2019,11,21,19,20,0,2019-11-21,Thursday,4,1,7223.0,34278,c,3,3,5,0,3.0,47,리복,21.72272470322216,0.05306,1.1693
6252,2019-11-21 20:20:00,60.0,100248,200829,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,의류,59900,246422000.0,4114.0,2019,11,21,20,20,0,2019-11-21,Thursday,4,0,7225.0,34284,e,2,3,5,0,5.0,47,K-SWISS,29.84625104524761,0.05306,1.1693
6253,2019-11-21 21:20:00,60.0,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000,295396000.0,207.0,2019,11,21,21,20,0,2019-11-21,Thursday,4,5,7203.0,34290,a,2,3,6,0,4.0,47,LG,3.102464494569758,0.05306,1.1693
6254,2019-11-21 22:20:00,60.0,100205,200735,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,140305000.0,236.0,2019,11,21,22,20,0,2019-11-21,Thursday,4,10,7201.0,34296,a,3,3,6,0,3.0,47,보루네오,4.278215223097113,0.05306,1.1693
6255,2019-11-22 01:20:00,57.16666666666667,100723,202114,아이앤아이 퀵래쉬 속눈썹세트,이미용,59000,59482000.0,1008.0,2019,11,22,25,20,0,2019-11-22,Friday,5,4,7269.0,34413,c,4,3,7,0,1.0,47,아이앤아이,18.634980675931256,0.03838,1.09652
6256,2019-11-22 06:20:00,60.0,100586,201804,임페리얼 여성 패딩코트세트,의류,99000,69202000.0,699.0,2019,11,22,6,20,0,2019-11-22,Friday,5,0,7267.0,34329,b,3,3,1,0,2.0,47,임페리얼,20.923160890413627,0.03838,1.09652
6257,2019-11-22 07:20:00,60.0,100351,201122,마르엘라로사티 기모본딩팬츠,의류,69900,120654000.0,1726.0,2019,11,22,7,20,0,2019-11-22,Friday,5,0,7265.0,34335,d,3,3,1,0,4.0,47,마르엘라로사티,13.23793103448276,0.03838,1.09652
6258,2019-11-22 08:20:00,60.0,100558,201655,정직한 농부의 석류,건강기능,59900,94095000.0,1571.0,2019,11,22,8,20,0,2019-11-22,Friday,5,7,7243.0,34338,c,3,3,1,0,4.0,47,정직한,31.264285714285716,0.03838,1.09652
6259,2019-11-22 09:20:00,60.0,100724,202115,IH 옛 가마솥 세트,주방,62000,128081000.0,2066.0,2019,11,22,9,20,0,2019-11-22,Friday,5,2,7278.0,34341,d,3,3,2,0,5.0,47,IH,33.57685185185185,0.03838,1.09652
6260,2019-11-22 10:20:00,60.0,100069,200190,칼리베이직 2019 패브릭 백 4종 (시즌 3) (ARS),잡화,59000,101031000.0,1712.0,2019,11,22,10,20,0,2019-11-22,Friday,5,8,7271.0,34344,d,3,3,2,0,4.0,47,칼리베이직,41.297154471544715,0.03838,1.09652
