,m_code,p_code,p_group,unit_price,sales,YEAR,MONTH,DAY,HOUR,MINUTE,code,mask,parcel,rain,humidity,sunshine,total_price
32018,100520,201587,주방,259000,315,2019,11,25,22,50,6218,0.04619,0.93277,0.0,69.0,0.0,81688000
32019,100319,201012,이미용,39900,453,2019,11,25,0,20,6219,0.04619,0.93277,0.0,72.0,0.0,18079000
32020,100319,201012,이미용,39900,857,2019,11,25,0,40,6219,0.04619,0.93277,0.0,72.0,0.0,34199000
32021,100319,201012,이미용,39900,721,2019,11,25,1,0,6219,0.04619,0.93277,0.0,65.0,0.0,28751000
32022,100288,200921,속옷,69900,320,2019,11,26,6,0,6220,0.04144,1.35351,0.0,76.0,0.0,22340000
32023,100288,200923,속옷,69900,181,2019,11,26,6,0,6220,0.04144,1.35351,0.0,76.0,0.0,12636000
32024,100288,200921,속옷,69900,203,2019,11,26,6,20,6220,0.04144,1.35351,0.0,76.0,0.0,14189000
32025,100288,200923,속옷,69900,105,2019,11,26,6,20,6220,0.04144,1.35351,0.0,76.0,0.0,7361000
32026,100288,200921,속옷,69900,260,2019,11,26,6,40,6220,0.04144,1.35351,0.0,76.0,0.0,18167000
32027,100288,200923,속옷,69900,194,2019,11,26,6,40,6220,0.04144,1.35351,0.0,76.0,0.0,13576000
32028,100288,200921,속옷,69900,436,2019,11,26,7,0,6220,0.04144,1.35351,0.0,73.0,0.0,30488000
32029,100288,200923,속옷,69900,300,2019,11,26,7,0,6220,0.04144,1.35351,0.0,73.0,0.0,20962000
32030,100340,201057,의류,59000,288,2019,11,26,7,20,6221,0.04144,1.35351,0.0,73.0,0.0,16999000
32031,100340,201057,의류,59000,701,2019,11,26,7,40,6221,0.04144,1.35351,0.0,73.0,0.0,41351000
32032,100340,201057,의류,59000,575,2019,11,26,8,0,6221,0.04144,1.35351,0.0,67.0,0.0,33935000
32033,100238,200810,생활용품,99800,40,2019,11,26,8,20,6222,0.04144,1.35351,0.0,67.0,0.0,3946000
32034,100238,200809,생활용품,69800,26,2019,11,26,8,20,6222,0.04144,1.35351,0.0,67.0,0.0,1823000
32035,100238,200811,생활용품,49800,8,2019,11,26,8,20,6222,0.04144,1.35351,0.0,67.0,0.0,411000
32036,100238,200810,생활용품,99800,210,2019,11,26,8,40,6222,0.04144,1.35351,0.0,67.0,0.0,20985000
32037,100238,200809,생활용품,69800,83,2019,11,26,8,40,6222,0.04144,1.35351,0.0,67.0,0.0,5814000
32038,100238,200811,생활용품,49800,70,2019,11,26,8,40,6222,0.04144,1.35351,0.0,67.0,0.0,3463000
32039,100238,200810,생활용품,99800,391,2019,11,26,9,0,6222,0.04144,1.35351,0.0,59.0,1.0,38977000
32040,100238,200809,생활용품,69800,165,2019,11,26,9,0,6222,0.04144,1.35351,0.0,59.0,1.0,11536000
32041,100238,200811,생활용품,49800,101,2019,11,26,9,0,6222,0.04144,1.35351,0.0,59.0,1.0,5027000
32042,100613,201897,속옷,59000,470,2019,11,26,9,20,6223,0.04144,1.35351,0.0,59.0,1.0,27744000
32043,100613,201874,속옷,59000,44,2019,11,26,9,20,6223,0.04144,1.35351,0.0,59.0,1.0,2584000
32044,100613,201897,속옷,59000,693,2019,11,26,9,40,6223,0.04144,1.35351,0.0,59.0,1.0,40901000
32045,100613,201874,속옷,59000,73,2019,11,26,9,40,6223,0.04144,1.35351,0.0,59.0,1.0,4281000
32046,100613,201897,속옷,59000,700,2019,11,26,10,0,6223,0.04144,1.35351,0.0,52.0,1.0,41280000
32047,100613,201874,속옷,59000,81,2019,11,26,10,0,6223,0.04144,1.35351,0.0,52.0,1.0,4802000
32048,100757,202209,잡화,69000,399,2019,11,26,10,20,6224,0.04144,1.35351,0.0,52.0,1.0,27555000
32049,100757,202209,잡화,69000,500,2019,11,26,10,40,6224,0.04144,1.35351,0.0,52.0,1.0,34487000
32050,100757,202209,잡화,69000,592,2019,11,26,11,0,6224,0.04144,1.35351,0.0,50.0,1.0,40858000
32051,100247,200828,이미용,59900,317,2019,11,26,11,20,6225,0.04144,1.35351,0.0,50.0,1.0,19012000
32052,100247,200828,이미용,59900,542,2019,11,26,11,40,6225,0.04144,1.35351,0.0,50.0,1.0,32438000
32053,100247,200828,이미용,59900,852,2019,11,26,12,0,6225,0.04144,1.35351,0.0,49.0,1.0,51062000
32054,100483,201460,주방,64800,98,2019,11,26,13,20,6226,0.04144,1.35351,0.0,46.0,1.0,6382000
32055,100483,201461,주방,60800,124,2019,11,26,13,20,6226,0.04144,1.35351,0.0,46.0,1.0,7514000
32056,100483,201460,주방,64800,189,2019,11,26,13,40,6226,0.04144,1.35351,0.0,46.0,1.0,12236000
32057,100483,201461,주방,60800,380,2019,11,26,13,40,6226,0.04144,1.35351,0.0,46.0,1.0,23124000
32058,100483,201460,주방,64800,297,2019,11,26,14,0,6226,0.04144,1.35351,0.0,45.0,1.0,19267000
32059,100483,201461,주방,60800,597,2019,11,26,14,0,6226,0.04144,1.35351,0.0,45.0,1.0,36295000
32060,100332,201040,이미용,69900,408,2019,11,26,14,20,6227,0.04144,1.35351,0.0,45.0,1.0,28499000
32061,100332,201040,이미용,69900,557,2019,11,26,14,40,6227,0.04144,1.35351,0.0,45.0,1.0,38942000
32062,100332,201040,이미용,69900,616,2019,11,26,15,0,6227,0.04144,1.35351,0.0,43.0,1.0,43036000
32063,100255,200869,주방,109800,460,2019,11,26,15,20,6228,0.04144,1.35351,0.0,43.0,1.0,50462000
32064,100255,200869,주방,109800,496,2019,11,26,15,40,6228,0.04144,1.35351,0.0,43.0,1.0,54509000
32065,100255,200869,주방,109800,500,2019,11,26,16,0,6228,0.04144,1.35351,0.0,54.0,0.4,54927000
32066,100255,200869,주방,109800,628,2019,11,26,16,20,6228,0.04144,1.35351,0.0,54.0,0.4,68905000
32067,100010,200014,농수축,55900,1069,2019,11,26,16,40,6229,0.04144,1.35351,0.0,54.0,0.4,59778000
32068,100010,200014,농수축,55900,649,2019,11,26,17,0,6229,0.04144,1.35351,0.0,63.0,0.5,36307000
32069,100010,200014,농수축,55900,631,2019,11,26,17,20,6229,0.04144,1.35351,0.0,63.0,0.5,35261000
32070,100010,200014,농수축,55900,1205,2019,11,26,17,40,6229,0.04144,1.35351,0.0,63.0,0.5,67369000
32071,100359,201146,농수축,39900,631,2019,11,26,18,0,6230,0.04144,1.35351,0.0,67.0,0.0,25176000
32072,100359,201146,농수축,39900,987,2019,11,26,18,20,6230,0.04144,1.35351,0.0,67.0,0.0,39392000
32073,100359,201146,농수축,39900,1387,2019,11,26,18,40,6230,0.04144,1.35351,0.0,67.0,0.0,55344000
32074,100052,200135,생활용품,59800,430,2019,11,26,19,0,6231,0.04144,1.35351,0.0,70.0,0.0,25730000
32075,100052,200135,생활용품,59800,590,2019,11,26,19,20,6231,0.04144,1.35351,0.0,70.0,0.0,35281000
32076,100052,200135,생활용품,59800,752,2019,11,26,19,40,6231,0.04144,1.35351,0.0,70.0,0.0,44995000
32077,100448,201383,주방,178000,95,2019,11,26,20,0,6232,0.04144,1.35351,0.0,71.0,0.0,16910000
32078,100448,201390,주방,168000,131,2019,11,26,20,0,6232,0.04144,1.35351,0.0,71.0,0.0,22005000
32079,100448,201384,주방,158000,30,2019,11,26,20,0,6232,0.04144,1.35351,0.0,71.0,0.0,4664000
32080,100448,201391,주방,148000,62,2019,11,26,20,0,6232,0.04144,1.35351,0.0,71.0,0.0,9204000
32081,100448,201383,주방,178000,131,2019,11,26,20,20,6232,0.04144,1.35351,0.0,71.0,0.0,23378000
32082,100448,201390,주방,168000,91,2019,11,26,20,20,6232,0.04144,1.35351,0.0,71.0,0.0,15334000
32083,100448,201384,주방,158000,47,2019,11,26,20,20,6232,0.04144,1.35351,0.0,71.0,0.0,7493000
32084,100448,201391,주방,148000,120,2019,11,26,20,20,6232,0.04144,1.35351,0.0,71.0,0.0,17747000
32085,100448,201383,주방,178000,121,2019,11,26,20,40,6232,0.04144,1.35351,0.0,71.0,0.0,21507000
32086,100448,201390,주방,168000,203,2019,11,26,20,40,6232,0.04144,1.35351,0.0,71.0,0.0,34170000
32087,100448,201384,주방,158000,48,2019,11,26,20,40,6232,0.04144,1.35351,0.0,71.0,0.0,7564000
32088,100448,201391,주방,148000,69,2019,11,26,20,40,6232,0.04144,1.35351,0.0,71.0,0.0,10237000
32089,100448,201383,주방,178000,131,2019,11,26,21,0,6232,0.04144,1.35351,0.0,70.0,0.0,23301000
32090,100448,201390,주방,168000,226,2019,11,26,21,0,6232,0.04144,1.35351,0.0,70.0,0.0,37975000
32091,100448,201384,주방,158000,73,2019,11,26,21,0,6232,0.04144,1.35351,0.0,70.0,0.0,11524000
32092,100448,201391,주방,148000,160,2019,11,26,21,0,6232,0.04144,1.35351,0.0,70.0,0.0,23665000
32093,100271,200897,의류,299000,109,2019,11,26,21,20,6233,0.04144,1.35351,0.0,70.0,0.0,32625000
32094,100271,200897,의류,299000,195,2019,11,26,21,40,6233,0.04144,1.35351,0.0,70.0,0.0,58273000
32095,100271,200897,의류,299000,292,2019,11,26,22,0,6233,0.04144,1.35351,0.0,68.0,0.0,87241000
32096,100074,200199,이미용,39800,844,2019,11,26,22,20,6234,0.04144,1.35351,0.0,68.0,0.0,33610000
32097,100074,200199,이미용,39800,1835,2019,11,26,22,40,6234,0.04144,1.35351,0.0,68.0,0.0,73037000
32098,100307,200973,속옷,139000,175,2019,11,26,23,0,6235,0.04144,1.35351,0.0,71.0,0.0,24291000
32099,100307,200973,속옷,139000,281,2019,11,26,23,20,6235,0.04144,1.35351,0.0,71.0,0.0,38998000
32100,100307,200973,속옷,139000,530,2019,11,26,23,40,6235,0.04144,1.35351,0.0,71.0,0.0,73641000
32101,100824,202426,이미용,49900,238,2019,11,26,1,0,6236,0.04144,1.35351,0.0,74.0,0.0,11871000
32102,100824,202426,이미용,49900,336,2019,11,26,1,20,6236,0.04144,1.35351,0.0,74.0,0.0,16772000
32103,100824,202426,이미용,49900,336,2019,11,26,1,40,6236,0.04144,1.35351,0.0,74.0,0.0,16764000
32104,100824,202426,이미용,49900,407,2019,11,26,2,0,6236,0.04144,1.35351,0.0,75.0,0.0,20321000
32105,100228,200791,주방,39900,213,2019,11,27,6,20,6237,0.04125,1.1524,0.0,63.0,0.0,8499000
32106,100228,200790,주방,69900,157,2019,11,27,6,20,6237,0.04125,1.1524,0.0,63.0,0.0,10950000
32107,100228,200791,주방,39900,281,2019,11,27,6,40,6237,0.04125,1.1524,0.0,63.0,0.0,11219000
32108,100228,200790,주방,69900,164,2019,11,27,6,40,6237,0.04125,1.1524,0.0,63.0,0.0,11440000
32109,100228,200791,주방,39900,489,2019,11,27,7,0,6237,0.04125,1.1524,0.0,66.0,0.0,19526000
32110,100228,200790,주방,69900,244,2019,11,27,7,0,6237,0.04125,1.1524,0.0,66.0,0.0,17036000
32111,100409,201298,생활용품,108000,83,2019,11,27,7,20,6238,0.04125,1.1524,0.0,66.0,0.0,8990000
32112,100409,201298,생활용품,108000,204,2019,11,27,7,40,6238,0.04125,1.1524,0.0,66.0,0.0,22031000
32113,100409,201298,생활용품,108000,195,2019,11,27,8,0,6238,0.04125,1.1524,0.0,65.0,0.2,21098000
32114,100443,201366,속옷,59900,468,2019,11,27,8,20,6239,0.04125,1.1524,0.0,65.0,0.2,28057000
32115,100443,201366,속옷,59900,802,2019,11,27,8,40,6239,0.04125,1.1524,0.0,65.0,0.2,48017000
32116,100443,201366,속옷,59900,1006,2019,11,27,9,0,6239,0.04125,1.1524,0.0,51.0,1.0,60258000
32117,100613,201875,속옷,59000,191,2019,11,27,9,20,6240,0.04125,1.1524,0.0,51.0,1.0,11286000
32118,100613,201871,속옷,59000,35,2019,11,27,9,20,6240,0.04125,1.1524,0.0,51.0,1.0,2047000
32119,100088,200238,주방,60900,340,2019,11,27,10,20,6241,0.04125,1.1524,0.0,48.0,1.0,20705000
32120,100088,200238,주방,60900,668,2019,11,27,10,40,6241,0.04125,1.1524,0.0,48.0,1.0,40651000
32121,100088,200238,주방,60900,791,2019,11,27,11,0,6241,0.04125,1.1524,0.0,43.0,1.0,48185000
32122,100523,201590,농수축,36900,800,2019,11,27,11,20,6242,0.04125,1.1524,0.0,43.0,1.0,29509000
32123,100523,201590,농수축,36900,1149,2019,11,27,11,40,6242,0.04125,1.1524,0.0,43.0,1.0,42410000
32124,100523,201590,농수축,36900,1221,2019,11,27,12,0,6242,0.04125,1.1524,0.0,39.0,1.0,45056000
32125,100837,202467,주방,218000,49,2019,11,27,12,20,6243,0.04125,1.1524,0.0,39.0,1.0,10779000
32126,100837,202480,주방,208000,42,2019,11,27,12,20,6243,0.04125,1.1524,0.0,39.0,1.0,8701000
32127,100837,202470,주방,208000,19,2019,11,27,12,20,6243,0.04125,1.1524,0.0,39.0,1.0,3988000
32128,100837,202473,주방,198000,19,2019,11,27,12,20,6243,0.04125,1.1524,0.0,39.0,1.0,3795000
32129,100837,202467,주방,218000,99,2019,11,27,12,40,6243,0.04125,1.1524,0.0,39.0,1.0,21496000
32130,100837,202480,주방,208000,42,2019,11,27,12,40,6243,0.04125,1.1524,0.0,39.0,1.0,8713000
32131,100837,202470,주방,208000,4,2019,11,27,12,40,6243,0.04125,1.1524,0.0,39.0,1.0,840000
32132,100837,202473,주방,198000,15,2019,11,27,12,40,6243,0.04125,1.1524,0.0,39.0,1.0,3046000
32133,100837,202467,주방,218000,91,2019,11,27,13,0,6243,0.04125,1.1524,0.0,39.0,1.0,19859000
32134,100837,202480,주방,208000,162,2019,11,27,13,0,6243,0.04125,1.1524,0.0,39.0,1.0,33771000
32135,100837,202470,주방,208000,12,2019,11,27,13,0,6243,0.04125,1.1524,0.0,39.0,1.0,2416000
32136,100837,202473,주방,198000,15,2019,11,27,13,0,6243,0.04125,1.1524,0.0,39.0,1.0,3046000
32137,100620,201922,속옷,69000,255,2019,11,27,14,20,6244,0.04125,1.1524,0.0,38.0,1.0,17590000
32138,100620,201922,속옷,69000,457,2019,11,27,14,40,6244,0.04125,1.1524,0.0,38.0,1.0,31562000
32139,100620,201922,속옷,69000,607,2019,11,27,15,0,6244,0.04125,1.1524,0.0,37.0,1.0,41917000
32140,100006,200008,잡화,49800,70,2019,11,27,15,20,6245,0.04125,1.1524,0.0,37.0,1.0,3507000
32141,100006,200009,잡화,49800,32,2019,11,27,15,20,6245,0.04125,1.1524,0.0,37.0,1.0,1603000
32142,100006,200008,잡화,49800,180,2019,11,27,15,30,6245,0.04125,1.1524,0.0,37.0,1.0,8954000
32143,100006,200009,잡화,49800,124,2019,11,27,15,30,6245,0.04125,1.1524,0.0,37.0,1.0,6168000
32144,100006,200008,잡화,49800,255,2019,11,27,15,40,6245,0.04125,1.1524,0.0,37.0,1.0,12709000
32145,100006,200009,잡화,49800,167,2019,11,27,15,40,6245,0.04125,1.1524,0.0,37.0,1.0,8294000
32146,100006,200008,잡화,49800,420,2019,11,27,15,50,6245,0.04125,1.1524,0.0,37.0,1.0,20933000
32147,100006,200009,잡화,49800,210,2019,11,27,15,50,6245,0.04125,1.1524,0.0,37.0,1.0,10456000
32148,100317,201665,농수축,49900,1078,2019,11,27,16,0,6246,0.04125,1.1524,0.0,38.0,0.9,53770000
32149,100317,201665,농수축,49900,812,2019,11,27,16,20,6246,0.04125,1.1524,0.0,38.0,0.9,40508000
32150,100317,201665,농수축,49900,779,2019,11,27,16,40,6246,0.04125,1.1524,0.0,38.0,0.9,38892000
32151,100317,201665,농수축,49900,1399,2019,11,27,17,0,6246,0.04125,1.1524,0.0,37.0,0.2,69824000
32152,100202,200685,농수축,55900,501,2019,11,27,17,20,6247,0.04125,1.1524,0.0,37.0,0.2,28024000
32153,100202,200685,농수축,55900,711,2019,11,27,17,40,6247,0.04125,1.1524,0.0,37.0,0.2,39742000
32154,100202,200685,농수축,55900,1054,2019,11,27,18,0,6247,0.04125,1.1524,0.0,40.0,0.0,58910000
32155,100253,200864,농수축,30900,1297,2019,11,27,18,20,6248,0.04125,1.1524,0.0,40.0,0.0,40084000
32156,100253,200864,농수축,30900,1393,2019,11,27,18,40,6248,0.04125,1.1524,0.0,40.0,0.0,43045000
32157,100253,200864,농수축,30900,1506,2019,11,27,19,0,6248,0.04125,1.1524,0.0,41.0,0.0,46534000
32158,100249,200834,의류,79900,148,2019,11,27,19,20,6248,0.04125,1.1524,0.0,41.0,0.0,11843000
32159,100249,200836,의류,79900,133,2019,11,27,19,20,6248,0.04125,1.1524,0.0,41.0,0.0,10602000
32160,100249,200834,의류,79900,285,2019,11,27,19,40,6248,0.04125,1.1524,0.0,41.0,0.0,22799000
32161,100249,200836,의류,79900,165,2019,11,27,19,40,6248,0.04125,1.1524,0.0,41.0,0.0,13158000
32162,100249,200834,의류,79900,399,2019,11,27,20,0,6248,0.04125,1.1524,0.0,43.0,0.0,31885000
32163,100249,200836,의류,79900,261,2019,11,27,20,0,6248,0.04125,1.1524,0.0,43.0,0.0,20854000
32164,100327,201031,이미용,54000,841,2019,11,27,20,20,6249,0.04125,1.1524,0.0,43.0,0.0,45400000
32165,100327,201031,이미용,54000,1465,2019,11,27,20,40,6249,0.04125,1.1524,0.0,43.0,0.0,79086000
32166,100327,201031,이미용,54000,1684,2019,11,27,21,0,6249,0.04125,1.1524,0.0,45.0,0.0,90919000
32167,100483,201460,주방,64800,221,2019,11,27,21,20,6250,0.04125,1.1524,0.0,45.0,0.0,14337000
32168,100483,201461,주방,60800,315,2019,11,27,21,20,6250,0.04125,1.1524,0.0,45.0,0.0,19160000
32169,100483,201460,주방,64800,329,2019,11,27,21,40,6250,0.04125,1.1524,0.0,45.0,0.0,21349000
32170,100483,201461,주방,60800,542,2019,11,27,21,40,6250,0.04125,1.1524,0.0,45.0,0.0,32965000
32171,100483,201460,주방,64800,485,2019,11,27,22,0,6250,0.04125,1.1524,0.0,50.0,0.0,31400000
32172,100483,201461,주방,60800,952,2019,11,27,22,0,6250,0.04125,1.1524,0.0,50.0,0.0,57901000
32173,100372,201182,생활용품,248000,32,2019,11,27,22,20,6251,0.04125,1.1524,0.0,50.0,0.0,8049000
32174,100372,201180,생활용품,218000,23,2019,11,27,22,20,6251,0.04125,1.1524,0.0,50.0,0.0,4943000
32175,100372,201169,생활용품,198000,32,2019,11,27,22,20,6251,0.04125,1.1524,0.0,50.0,0.0,6385000
32176,100372,201187,생활용품,168000,4,2019,11,27,22,20,6251,0.04125,1.1524,0.0,50.0,0.0,595000
32177,100372,201184,생활용품,148000,30,2019,11,27,22,20,6251,0.04125,1.1524,0.0,50.0,0.0,4383000
32178,100372,201172,생활용품,118000,19,2019,11,27,22,20,6251,0.04125,1.1524,0.0,50.0,0.0,2296000
32179,100372,201182,생활용품,248000,65,2019,11,27,22,40,6251,0.04125,1.1524,0.0,50.0,0.0,16080000
32180,100372,201180,생활용품,218000,81,2019,11,27,22,40,6251,0.04125,1.1524,0.0,50.0,0.0,17550000
32181,100372,201169,생활용품,198000,36,2019,11,27,22,40,6251,0.04125,1.1524,0.0,50.0,0.0,7121000
32182,100372,201187,생활용품,168000,23,2019,11,27,22,40,6251,0.04125,1.1524,0.0,50.0,0.0,3911000
32183,100372,201184,생활용품,148000,30,2019,11,27,22,40,6251,0.04125,1.1524,0.0,50.0,0.0,4381000
32184,100372,201172,생활용품,118000,49,2019,11,27,22,40,6251,0.04125,1.1524,0.0,50.0,0.0,5755000
32185,100372,201182,생활용품,248000,127,2019,11,27,23,0,6251,0.04125,1.1524,0.0,54.0,0.0,31512000
32186,100372,201180,생활용품,218000,150,2019,11,27,23,0,6251,0.04125,1.1524,0.0,54.0,0.0,32592000
32187,100372,201169,생활용품,198000,103,2019,11,27,23,0,6251,0.04125,1.1524,0.0,54.0,0.0,20386000
32188,100372,201187,생활용품,168000,26,2019,11,27,23,0,6251,0.04125,1.1524,0.0,54.0,0.0,4425000
32189,100372,201184,생활용품,148000,91,2019,11,27,23,0,6251,0.04125,1.1524,0.0,54.0,0.0,13472000
32190,100372,201172,생활용품,118000,116,2019,11,27,23,0,6251,0.04125,1.1524,0.0,54.0,0.0,13660000
32191,100520,201587,주방,259000,135,2019,11,27,23,20,6252,0.04125,1.1524,0.0,54.0,0.0,35016000
32192,100520,201587,주방,259000,202,2019,11,27,23,50,6252,0.04125,1.1524,0.0,54.0,0.0,52351000
32193,100482,201459,잡화,59000,61,2019,11,27,1,20,6253,0.04125,1.1524,0.0,74.0,0.0,3574000
32194,100482,201459,잡화,59000,61,2019,11,27,1,30,6253,0.04125,1.1524,0.0,74.0,0.0,3578000
32195,100482,201459,잡화,59000,57,2019,11,27,1,40,6253,0.04125,1.1524,0.0,74.0,0.0,3364000
32196,100482,201459,잡화,59000,83,2019,11,27,1,50,6253,0.04125,1.1524,0.0,74.0,0.0,4922000
32197,100482,201459,잡화,59000,95,2019,11,27,2,0,6253,0.04125,1.1524,0.0,76.0,0.0,5599000
32198,100482,201459,잡화,59000,182,2019,11,27,2,10,6253,0.04125,1.1524,0.0,76.0,0.0,10738000
32199,100338,201053,의류,49000,315,2019,11,28,6,20,6254,0.04077,1.04911,0.0,59.0,0.0,15421000
32200,100338,201053,의류,49000,495,2019,11,28,6,40,6254,0.04077,1.04911,0.0,59.0,0.0,24234000
32201,100338,201053,의류,49000,782,2019,11,28,7,0,6254,0.04077,1.04911,0.0,61.0,0.0,38310000
32202,100197,200666,잡화,29800,977,2019,11,28,7,20,6255,0.04077,1.04911,0.0,61.0,0.0,29104000
32203,100197,200665,잡화,29800,309,2019,11,28,7,20,6255,0.04077,1.04911,0.0,61.0,0.0,9197000
32204,100197,200666,잡화,29800,1831,2019,11,28,7,40,6255,0.04077,1.04911,0.0,61.0,0.0,54571000
32205,100197,200665,잡화,29800,680,2019,11,28,7,40,6255,0.04077,1.04911,0.0,61.0,0.0,20259000
32206,100197,200666,잡화,29800,2025,2019,11,28,8,0,6255,0.04077,1.04911,0.0,61.0,0.1,60349000
32207,100197,200665,잡화,29800,944,2019,11,28,8,0,6255,0.04077,1.04911,0.0,61.0,0.1,28123000
32208,100354,201135,의류,99000,262,2019,11,28,8,20,6256,0.04077,1.04911,0.0,61.0,0.1,25941000
32209,100354,201135,의류,99000,349,2019,11,28,8,40,6256,0.04077,1.04911,0.0,61.0,0.1,34593000
32210,100354,201135,의류,99000,580,2019,11,28,9,0,6256,0.04077,1.04911,0.0,51.0,1.0,57441000
32211,100247,200828,이미용,59900,414,2019,11,28,9,20,6257,0.04077,1.04911,0.0,51.0,1.0,24773000
32212,100247,200828,이미용,59900,694,2019,11,28,9,40,6257,0.04077,1.04911,0.0,51.0,1.0,41548000
32213,100247,200828,이미용,59900,814,2019,11,28,10,0,6257,0.04077,1.04911,0.0,46.0,1.0,48736000
32214,100046,200125,농수축,30900,568,2019,11,28,10,20,6258,0.04077,1.04911,0.0,46.0,1.0,17545000
32215,100046,200125,농수축,30900,867,2019,11,28,10,30,6258,0.04077,1.04911,0.0,46.0,1.0,26804000
32216,100046,200125,농수축,30900,997,2019,11,28,10,40,6258,0.04077,1.04911,0.0,46.0,1.0,30805000
32217,100046,200125,농수축,30900,1180,2019,11,28,10,50,6258,0.04077,1.04911,0.0,46.0,1.0,36455000
32218,100046,200125,농수축,30900,796,2019,11,28,11,0,6258,0.04077,1.04911,0.0,42.0,1.0,24604000
32219,100046,200125,농수축,30900,741,2019,11,28,11,10,6258,0.04077,1.04911,0.0,42.0,1.0,22895000
32220,100046,200125,농수축,30900,597,2019,11,28,11,20,6258,0.04077,1.04911,0.0,42.0,1.0,18449000
32221,100046,200125,농수축,30900,969,2019,11,28,11,30,6258,0.04077,1.04911,0.0,42.0,1.0,29948000
32222,100010,200014,농수축,55900,406,2019,11,28,11,40,6259,0.04077,1.04911,0.0,42.0,1.0,22699000
32223,100010,200014,농수축,55900,704,2019,11,28,12,0,6259,0.04077,1.04911,0.0,39.0,1.0,39326000
32224,100010,200014,농수축,55900,811,2019,11,28,12,20,6259,0.04077,1.04911,0.0,39.0,1.0,45336000
32225,100195,200655,속옷,39900,713,2019,11,28,12,40,6260,0.04077,1.04911,0.0,39.0,1.0,28444000
32226,100195,200655,속옷,39900,1477,2019,11,28,13,0,6260,0.04077,1.04911,0.0,37.0,1.0,58940000
32227,100288,200921,속옷,69900,162,2019,11,28,13,20,6261,0.04077,1.04911,0.0,37.0,1.0,11313000
32228,100288,200923,속옷,69900,111,2019,11,28,13,20,6261,0.04077,1.04911,0.0,37.0,1.0,7782000
32229,100288,200921,속옷,69900,292,2019,11,28,13,40,6261,0.04077,1.04911,0.0,37.0,1.0,20425000
32230,100288,200923,속옷,69900,198,2019,11,28,13,40,6261,0.04077,1.04911,0.0,37.0,1.0,13812000
32231,100288,200921,속옷,69900,361,2019,11,28,14,0,6261,0.04077,1.04911,0.0,41.0,1.0,25212000
32232,100288,200923,속옷,69900,259,2019,11,28,14,0,6261,0.04077,1.04911,0.0,41.0,1.0,18083000
32233,100766,202239,이미용,59000,493,2019,11,28,14,20,6262,0.04077,1.04911,0.0,41.0,1.0,29104000
32234,100766,202239,이미용,59000,653,2019,11,28,14,40,6262,0.04077,1.04911,0.0,41.0,1.0,38524000
32235,100766,202239,이미용,59000,3151,2019,11,28,15,0,6262,0.04077,1.04911,0.0,42.0,1.0,185927000
32236,100255,200869,주방,109800,259,2019,11,28,15,20,6263,0.04077,1.04911,0.0,42.0,1.0,28448000
32237,100255,200869,주방,109800,448,2019,11,28,15,40,6263,0.04077,1.04911,0.0,42.0,1.0,49146000
32238,100255,200869,주방,109800,398,2019,11,28,16,0,6263,0.04077,1.04911,0.0,46.0,1.0,43721000
32239,100255,200869,주방,109800,2050,2019,11,28,16,20,6263,0.04077,1.04911,0.0,46.0,1.0,225084000
32240,100566,201664,농수축,52900,433,2019,11,28,16,40,6264,0.04077,1.04911,0.0,46.0,1.0,22904000
32241,100566,201664,농수축,52900,759,2019,11,28,17,0,6264,0.04077,1.04911,0.0,50.0,0.9,40169000
32242,100698,202063,농수축,30900,1255,2019,11,28,17,20,6265,0.04077,1.04911,0.0,50.0,0.9,38777000
32243,100698,202063,농수축,30900,1299,2019,11,28,17,40,6265,0.04077,1.04911,0.0,50.0,0.9,40127000
32244,100698,202063,농수축,30900,1538,2019,11,28,18,0,6265,0.04077,1.04911,0.0,53.0,0.0,47512000
32245,100091,200249,가전,899000,28,2019,11,28,18,20,6266,0.04077,1.04911,0.0,53.0,0.0,24950000
32246,100091,200249,가전,899000,53,2019,11,28,18,40,6266,0.04077,1.04911,0.0,53.0,0.0,47717000
32247,100091,200249,가전,899000,70,2019,11,28,19,0,6266,0.04077,1.04911,0.0,51.0,0.0,62947000
32248,100062,200152,의류,149000,430,2019,11,28,19,20,6267,0.04077,1.04911,0.0,51.0,0.0,64092000
32249,100062,200152,의류,149000,752,2019,11,28,19,40,6267,0.04077,1.04911,0.0,51.0,0.0,111990000
32250,100062,200152,의류,149000,651,2019,11,28,20,0,6267,0.04077,1.04911,0.0,51.0,0.0,96937000
32251,100610,201883,속옷,89000,522,2019,11,28,20,20,6268,0.04077,1.04911,0.0,51.0,0.0,46431000
32252,100610,201884,속옷,89000,95,2019,11,28,20,20,6268,0.04077,1.04911,0.0,51.0,0.0,8439000
32253,100610,201906,속옷,89000,37,2019,11,28,20,20,6268,0.04077,1.04911,0.0,51.0,0.0,3336000
32254,100610,201883,속옷,89000,758,2019,11,28,20,40,6268,0.04077,1.04911,0.0,51.0,0.0,67424000
32255,100610,201884,속옷,89000,120,2019,11,28,20,40,6268,0.04077,1.04911,0.0,51.0,0.0,10692000
32256,100610,201906,속옷,89000,41,2019,11,28,20,40,6268,0.04077,1.04911,0.0,51.0,0.0,3673000
32257,100610,201883,속옷,89000,856,2019,11,28,21,0,6268,0.04077,1.04911,0.0,53.0,0.0,76154000
